Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.495,32.548,32.601,32.654,32.707,32.76,32.813,32.866,32.919,32.993,33.089,33.207,33.346,33.507,33.689,33.894,34.121,34.37,34.642,34.936,35.253,35.593,35.956,36.342,36.752
Suriname,SUR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,16220.1790603262,16556.9440609927,16678.0718706582,17383.5015505612,18585.5170864176,19220.2839696605,20113.6707547695,20902.1391589279,21515.8119551093,21906.4105447498,22772.4754543689,23829.5332856393,24193.8412373922,24624.0219854601,24414.3554759734,23327.5252497447,21950.4122148625,22070.5137570835,22938.5353715545,22966.7405999124,19091.3617184226,18458.234999681,18742.5873760369,19043.7052869285,19413.2971787064
Suriname,SUR,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.2,..,..
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,66.444,66.517,66.591,66.664,66.737,66.682,66.615,66.547,66.479,66.412,66.344,66.276,66.208,66.14,66.089,66.056,66.04,66.041,66.06,66.095,66.149,66.219,66.307,66.411,66.533
Sweden,SWE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,47875.0844662248,48396.4480131984,49337.9339663754,50079.2644126515,51967.5521829866,53205.8786711631,55381.3956841034,56745.0382579962,55784.9313453087,52957.8847419787,55527.9398099145,56853.8371607227,56200.9022565602,56360.7084200436,57085.3853562625,58975.977889509,59608.0874555511,59883.6677649278,60318.460717919,61232.484852732,59572.4747596976,62731.700616293,63215.4363049851,62845.4832267808,63258.9079924002
Sweden,SWE,Gini index,SI.POV.GINI,27,26.5,26.2,25.3,26.1,26.8,26.4,27.1,28.1,27.3,27.7,27.6,27.6,28.8,28.4,29.2,29.6,28.8,30,29.3,28.9,29.8,31.6,29.3,..
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.026,84.071,84.133,84.196,84.258,84.319,84.43,84.588,84.746,84.902,85.056,85.297,85.62,85.936,86.247,86.553,86.852,87.146,87.431,87.708,87.977,88.238,88.492,88.738,88.976
Switzerland,CHE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,67378.3901472877,68008.3441852855,67446.4044310268,66926.167976443,68263.4411390817,69692.5954827493,72077.8598470308,74234.3010991931,75355.202488789,72709.8138293408,74290.2619629278,74800.8886353533,74883.6158924249,75354.1550500884,76189.6018443969,76566.0772542148,77301.2124304857,77626.9027376941,79261.3563641288,79596.7029465098,77324.8870934007,81001.4111206118,82777.293582076,82302.0491822579,82026.4087304591
Switzerland,CHE,Gini index,SI.POV.GINI,33.4,..,31.7,..,31.6,..,33.9,34.3,33.8,32.9,32.6,31.7,31.6,32.5,32.5,32.3,33,32.7,33.1,34,33.7,33.8,33.8,..,..
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,73.383,73.375,73.401,73.427,73.452,73.478,73.504,73.53,73.556,73.581,73.607,73.631,73.653,73.674,73.696,73.718,73.739,73.761,73.797,73.849,73.915,73.996,74.092,74.202,74.327
Syrian Arab Republic,SYR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,7807.92995548742,7698.3969367866,7811.81601910972,8177.54506854394,8528.65604597154,8828.94590461523,8885.80539630373,8829.30906367425,8903.77225264131,9284.10162126587,9546.56048805399,9648.82426718361,7144.37244952745,5530.97472757035,5301.62535257941,5302.07413721497,5022.1127178437,4977.79210063798,4956.09296464777,4825.40602053761,4633.34951847728,4592.83860100874,4454.85373271464,4189.83757087762,..
Syrian Arab Republic,SYR,Gini index,SI.POV.GINI,..,..,..,37.5,..,..,40.1,..,..,40.4,..,..,..,..,..,..,..,..,..,..,..,..,26.6,..,..
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,51.947,52.314,52.682,53.049,53.417,53.782,54.146,54.511,54.875,55.237,55.6,54.58,53.555,52.529,51.5,52.168,52.835,53.5,54.162,54.821,55.475,56.124,56.769,57.409,58.044
Tajikistan,TJK,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1365.23327447129,1467.39882474638,1594.93890470219,1736.64039749855,1878.28696227255,1965.30020458256,2063.288508243,2181.89798056536,2308.09430040334,2349.50030269416,2449.27358745359,2572.48074895498,2700.09546037358,2828.38542075147,2943.08867917317,3041.44479553257,3169.9667820524,3312.71202243506,3479.69235966041,3649.88375518646,3724.7489591466,3985.91247611219,4213.75618362687,4472.3241378777,4755.93296704719
Tajikistan,TJK,Gini index,SI.POV.GINI,..,..,..,32.7,33.6,..,..,32.2,..,30.8,..,..,..,..,..,34,..,..,..,..,..,32.4,39.5,38,36.1
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.501,26.503,26.505,26.507,26.508,26.51,26.512,26.514,26.516,26.518,26.52,26.521,26.545,26.589,26.655,26.742,26.851,26.982,27.134,27.309,27.506,27.726,27.968,28.234,28.523
Tanzania,TZA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1839.93664550781,1899.74536132813,1982.64428710938,2059.83740234375,2155.24145507813,2253.09326171875,2334.1044921875,2423.61596679688,2493.25927734375,2560.81103515625,2654.80346679688,2779.70776367188,2822.4853515625,2924.86328125,3027.56909179688,3111.44458007813,3214.24682617188,3319.37670898438,3392.68872070313,3484.63256835938,3449.82153320313,3493.0830078125,3546.98095703125,3620.79345703125,3713.26293945313
Tanzania,TZA,Gini index,SI.POV.GINI,37.3,..,..,..,..,..,..,40.3,..,..,..,37.8,..,..,..,..,..,..,40.5,..,..,..,..,..,..
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,22.309,22.674,23.044,23.611,24.223,24.845,25.478,26.121,26.776,27.439,28.114,28.798,29.493,30.196,30.904,31.617,32.333,33.053,33.776,34.5,35.227,35.954,36.682,37.409,38.136
Thailand,THA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,11622.5250278537,11901.3182104659,12512.1831324963,13287.3048987459,13997.0013867292,14458.2551810694,15051.0606748719,15742.6552891781,15891.7823409885,15665.9031153449,16730.3697884488,16766.3477057883,17869.6376607459,18242.4256715363,18324.6144674875,18811.9975100064,19370.6087810117,20094.6778762603,20879.9027821449,21277.8392684764,19957.257140917,20242.7700035656,20762.7952598527,21191.4540309274,21737.1779720129
Thailand,THA,Gini index,SI.POV.GINI,42.8,..,41.9,..,42.5,..,41.8,39.8,40.3,39.6,39.4,37.5,39.3,37.8,37,36,36.7,36.4,36.4,34.9,35,34.9,34.3,33.5,..
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.386,32.548,33.734,34.941,36.169,37.411,38.673,39.95,41.242,42.543,43.856,44.698,45.445,46.193,46.943,47.694,48.448,49.2,49.949,50.692,51.43,52.163,52.889,53.608,54.32
Timor-Leste,TLS,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3785.59231060513,4040.39445567967,3482.65272216693,3266.50743247743,3236.52246873424,3265.50494185623,3040.40523140601,3258.12675718008,3532.57027869107,3794.17143096859,4049.18500821034,4191.80291519179,4299.96964434068,4342.35346877716,4447.48458145474,4469.9361133122,4517.58126947439,4292.07814171481,4210.49050268859,5096.451711278,6598.03459881019,6824.79233858928,5347.00759041217,4330.46385568831,4186.21470887981
Timor-Leste,TLS,Gini index,SI.POV.GINI,..,35.9,..,..,..,..,..,27.8,..,..,..,..,..,..,28.7,..,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,24.263,24.619,24.979,25.343,25.71,26.041,26.374,26.709,27.048,27.389,27.732,28.079,28.428,28.779,29.133,29.49,29.85,30.212,30.578,30.947,31.32,31.695,32.074,32.456,32.842
Togo,TGO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,2096.8590980088,2059.104879543,2084.23035181359,2168.65126437284,2093.01482434117,1944.77951063788,1941.17299016862,1863.28302167894,1883.54937890364,1930.78017936473,1988.95210506479,2048.81548870004,2121.42903155248,2188.07010810966,2253.48526218314,2317.54781080269,2355.26826551519,2389.21244832869,2442.64693857392,2501.03087536243,2490.05293780864,2577.20196322069,2662.25917134822,2767.51655834427,2849.60384966171
Togo,TGO,Gini index,SI.POV.GINI,..,..,..,..,..,..,42.2,..,..,..,..,46,..,..,..,43,..,..,42.5,..,..,37.9,..,..,..
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,32.907,33.356,33.809,34.265,34.724,35.185,35.649,36.116,36.587,37.058,37.533,38.032,38.546,39.061,39.579,40.1,40.628,41.162,41.702,42.248,42.8,43.358,43.921,44.49,45.064
Tonga,TON,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5808.26509143355,5860.08077786938,6085.11323193629,6053.87986606393,5900.45741291397,5828.37054398021,5670.91418428693,5506.65177833755,5758.56828665222,5453.87514548886,5488.75040326598,5847.44389420772,5907.2671160351,5951.69432111241,6096.8692341643,6194.63931572397,6639.13653249305,6862.66865889837,6896.04176305785,6875.02538396695,6995.31729495122,7034.92496985232,6901.73837332727,7075.55624772951,..
Tonga,TON,Gini index,SI.POV.GINI,37.7,..,..,..,..,..,..,..,..,37.5,..,..,..,..,..,33.5,..,..,..,..,..,27.1,..,..,..
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,23.012,23.041,23.069,23.098,23.127,23.155,23.184,23.227,23.281,23.335,23.389,23.443,23.435,23.382,23.328,23.275,23.222,23.169,23.131,23.107,23.099,23.104,23.125,23.16,23.21
Trinidad and Tobago,TTO,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,19662.7495821798,20392.8837372893,21904.9209746374,24942.7838566885,26792.2380354332,29574.3347500592,33391.5372938659,34838.2861034932,35871.2973552818,34256.162748084,35190.2166646803,34814.3717336274,36950.8079642947,38033.8984209235,39299.0859114493,38951.9245689512,35955.5019486085,34153.8842625524,33753.5952978301,33793.7054651147,30723.4035474329,30424.6648858287,30793.3998304425,31193.9157013861,31689.7318842923
Trinidad and Tobago,TTO,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.905,55.718,55.53,55.343,55.155,54.967,54.779,54.59,54.402,54.213,54.025,53.836,53.671,53.53,53.413,53.319,53.25,53.205,53.184,53.187,53.214,53.265,53.34,53.439,53.562
Tunisia,TUN,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,9134.40503123018,9380.55287379366,9407.54643469314,9752.01371301749,10263.794269827,10529.1483318403,10983.9101271039,11613.9119959357,11990.1830687173,12229.761822093,12458.2573541291,12068.7003710793,12436.3821530724,12587.9812395618,12823.9888072464,12802.7610370157,12803.8736135284,12953.5232061615,13163.5905902886,13249.2240908099,11955.5659209798,12444.3264026887,12702.453583942,12622.9603929417,12713.5498473821
Tunisia,TUN,Gini index,SI.POV.GINI,40.8,..,..,..,..,37.7,..,..,..,..,38.5,..,..,..,..,32.8,..,..,..,..,..,33.7,..,..,..
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.432,63.818,64.202,64.585,64.95,65.237,65.524,65.809,66.093,66.376,66.657,66.938,67.218,67.495,67.772,68.056,68.346,68.642,68.945,69.254,69.568,69.888,70.214,70.544,70.88
Turkiye,TUR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,14737.4417410446,13718.2779131299,14427.7608625445,15083.1352817439,16376.9647430877,17659.8983161707,18693.9010385269,19605.1679020557,19516.3851753358,18320.4489220562,19564.7888953107,21439.0690551907,22181.1207770887,23756.2730417486,24595.6990587674,25746.4324494749,26246.4947118354,27851.9820029666,28305.4612484943,28132.0535745359,28378.5520849539,31338.2665190246,32748.3189010181,34282.5365042547,35294.3936777926
Turkiye,TUR,Gini index,SI.POV.GINI,..,..,41.4,42.2,41.3,42.6,39.6,38.4,39,39,38.8,40,40.2,40.2,41.2,42.9,41.9,43.5,42.4,43.8,43,44.4,44.5,..,..
Turkiye,TUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,64.741,65.34,65.974,66.602,67.225,67.84,68.45,69.053,69.651,70.241,70.825,71.402,71.974,72.531,73.077,73.611,74.134,74.644,75.143,75.63,76.105,76.569,77.022,77.463,77.893
Turkmenistan,TKM,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,5112.52948147352,5228.80329286491,5138.87117760604,5203.8543813176,5360.22429910532,5945.95239804804,6476.82805700551,7060.14844993043,7944.99590073106,8264.86534322735,8842.33283585112,9929.68934634645,10794.2335233663,11633.2905987757,12544.3983464061,13057.8303253557,13552.8477118745,14107.6671199289,14648.135352725,15231.3056176565,15791.1775857601,16434.1399060353,17119.5744946142,17866.4041809169,17953.8457867577
Turkmenistan,TKM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,45.913,46.137,46.362,46.587,46.812,47.052,47.308,47.581,47.868,48.172,48.491,48.825,49.175,49.541,49.921,50.317,50.728,51.153,51.593,52.048,52.516,52.998,53.494,54.003,54.524
Turks and Caicos Islands,TCA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,..,..,..,..,..,..,..,21878.8206013071,22689.3160133769,17512.1977777876,17000.2227766463,17147.424764127,16024.6915652254,15461.873511271,16138.8487604249,17201.7720345933,17625.7202843515,16498.6912913939,30286.1196112151,30611.2130237381,19702.5368196855,25056.4880515569,28209.6242536079,31839.3705381969,33390.5267148059
Turks and Caicos Islands,TCA,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,84.55,85.362,86.007,86.608,87.188,87.745,88.281,88.797,89.294,89.77,90.228,90.668,91.09,91.483,91.851,92.195,92.517,92.817,93.098,93.36,93.605,93.834,94.047,94.247,94.433
Tuvalu,TUV,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,3721.89947875243,3705.59238735794,4042.90117614992,3838.4036432854,3704.92725890715,3488.53634577403,3532.39942573719,3737.8786751003,3933.37396710875,3638.18761780626,3506.0602338093,3687.43927331262,3558.15237041254,3690.24204295331,3695.95345179619,4088.76579910847,4333.24899362162,4464.25884629937,4575.86900510424,5292.03025969421,5154.45957834015,5352.97862537897,5498.18455447209,5812.39924537753,..
Tuvalu,TUV,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,39.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Urban population (% of total population),SP.URB.TOTL.IN.ZS,46.018,46.429,46.841,47.656,48.678,49.699,50.721,51.743,52.765,53.782,54.796,55.807,56.815,57.814,58.786,59.73,60.645,61.53,62.387,63.215,64.014,64.785,65.527,66.241,66.928
Uganda,UGA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,1487.00498853512,1516.96423755695,1598.5828380849,1649.1482601448,1709.36159216857,1765.03788457066,1898.97915280479,1999.0624896434,2110.10049271503,2188.29916246327,2244.60595194584,2384.4653273154,2405.09455932767,2420.88808087266,2470.50380909598,2520.0201028843,2554.22769062073,2543.84754394956,2613.87976413963,2689.41009144919,2678.00907202293,2684.92035939744,2724.90609568409,2791.05576885861,2881.8659466843
Uganda,UGA,Gini index,SI.POV.GINI,..,..,45.2,..,..,42.9,..,..,..,44.2,..,..,41,..,..,..,42.8,..,..,42.7,..,..,..,..,..
Uganda,UGA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,14.786,15.201,15.626,16.061,16.507,16.96,17.425,17.899,18.384,18.878,19.383,19.898,20.424,20.958,21.504,22.06,22.624,23.196,23.774,24.361,24.954,25.553,26.159,26.771,27.389
Ukraine,UKR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,10364.0625,11379.3857421875,12092.7890625,13342.8798828125,15021.06640625,15610.5732421875,16901.5078125,18374.013671875,18883.986328125,16092.7958984375,16811.794921875,17783.95703125,17848.740234375,17889.091796875,16978.8125,15403.7099609375,15856.8125,16310.3603515625,16978.984375,17636.5546875,17092.5390625,17846.408203125,13787.12109375,15916.9580078125,16319.8447265625
Ukraine,UKR,Gini index,SI.POV.GINI,..,..,29,28.7,28.9,29,29.8,27,26.6,25.3,24.8,24.6,24.7,24.6,24,25.5,25,26,26.1,26.6,25.6,..,..,..,..
Ukraine,UKR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,67.145,67.183,67.283,67.427,67.597,67.79,67.969,68.147,68.325,68.502,68.596,68.689,68.782,68.875,68.968,69.061,69.154,69.246,69.352,69.473,69.608,69.757,69.919,70.095,70.284
United Arab Emirates,ARE,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,92547.229034458,88045.1975134384,84871.6027535708,87150.8833791823,90388.9837700252,89986.1311216052,92044.5126067714,84581.8658071611,77891.9885982726,69357.9974277425,68799.9308534482,70662.515951892,69158.8266382581,69806.9559826784,69409.0370414881,70234.7317493103,70573.9927090433,68871.8495814229,68854.9699017468,68887.8454078333,65784.6769384678,67401.1212929253,68867.8259301261,68577.5405629086,68584.65491599
United Arab Emirates,ARE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,32.5,..,..,..,..,26.4,..,..,..,..,..,..
United Arab Emirates,ARE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.236,80.655,81.067,81.472,81.871,82.262,82.648,83.023,83.387,83.742,84.087,84.423,84.749,85.066,85.375,85.674,85.965,86.248,86.522,86.789,87.048,87.299,87.543,87.779,88.008
United Kingdom,GBR,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,43247.6363841289,44189.8549094421,44793.3260796919,45990.7158894902,46853.7925502931,47804.7852704727,48584.4359655863,49472.9859832834,48963.0231634107,46348.7534285525,47013.8824059552,47178.9199174847,47550.942852854,48083.8034269041,49250.5599904054,49983.3485901235,50540.8797670822,51601.140444708,52071.2696607082,52645.5441982903,47144.7221502814,51004.4271714238,52982.1749240341,52502.915327751,52517.9848574945
United Kingdom,GBR,Gini index,SI.POV.GINI,38.8,37.1,35.1,34.9,34.8,35.5,35.9,34.4,35.4,35.1,33.7,33.2,33.1,32.7,33.1,33.3,33.1,32.6,33.7,32.8,32.6,32.4,..,..,..
United Kingdom,GBR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,78.651,78.751,79.047,79.339,79.629,79.915,80.199,80.479,80.757,81.031,81.302,81.57,81.837,82.102,82.365,82.626,82.886,83.143,83.398,83.652,83.903,84.152,84.398,84.642,84.884
United States,USA,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,55038.6224973696,55017.3049765671,55436.1169800356,56498.2078312289,58131.6336843365,59604.7536363553,60676.5655689312,61306.596939243,60798.4338397205,58714.9736895542,59789.4129077609,60245.4843989068,61134.5306079914,61958.7234408783,63018.8033934414,64359.4725898758,65017.6549627249,66155.5555685457,67719.7656402495,69112.6026870666,67342.0709283912,71307.4017277218,72679.2575396157,74158.716416669,75491.6084348903
United States,USA,Gini index,SI.POV.GINI,40.1,40.6,40.4,40.8,40.5,41.3,41.7,41.1,41.1,40.8,40.2,41.2,41.2,40.9,41.7,41.5,41.3,41.4,41.8,41.9,40,39.7,41.7,41.8,..
United States,USA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,79.057,79.234,79.409,79.583,79.757,79.928,80.099,80.269,80.438,80.606,80.772,80.944,81.119,81.299,81.483,81.671,81.862,82.058,82.256,82.459,82.664,82.873,83.084,83.298,83.515
Uruguay,URY,"GDP per capita, PPP (constant 2021 international $)",NY.GDP.PCAP.PP.KD,18752.0578112966,17986.9007596433,16572.7881760134,16694.4389231595,17519.3796251133,18811.3195971021,19560.0817556405,20803.893182056,22249.3835165533,23138.0820687014,24879.8350192618,26099.3215293803,26953.2811065384,28119.4833341404,28935.0974409271,28941.6294107011,29332.5672615246,29762.4333171685,29757.9388543783,30010.5742615797,27788.1854968153,29431.8850087471,30804.7032775797,31059.2537072459,32038.7727288227
Uruguay,URY,Gini index,SI.POV.GINI,43.4,45,45.5,45,45.9,44.7,45.9,46.4,45.1,45.5,44.5,42.2,39.9,40.5,40.1,40.1,39.7,39.5,39.7,39.7,40.2,40.8,40.6,40.9,40
Uruguay,URY,Urban population (% of total population),SP.URB.TOTL.IN.ZS,92.028,92.303,92.569,92.828,93.078,93.319,93.553,93.779,93.998,94.209,94.414,94.612,94.739,94.843,94.945,95.045,95.144,95.24,95.334,95.426,95.515,95.603,95.688,95.771,95.852
